FEI Number,Legal Name,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
3008545334,Repromed Fertility Center,Dallas,Texas,75204,United States,2020,1111090,Yes,11/22/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003409909,Lifebanc,Warrensville Heights,Ohio,44128,United States,2020,1111717,No,11/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008503655,"Fertility Solutions, PC",Dedham,Massachusetts,02026,United States,2020,1111817,No,11/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013913234,EUCYT Laboratories LLC,Las Vegas,Nevada,89118,United States,2020,1112106,Yes,11/21/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011394216,South Dakota Lions Eye and Tissue Bank Inc,Bismarck,North Dakota,58501,United States,2020,1112552,No,11/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003407913,Nebraska Organ Recovery System d.b.a. Live On Nebraska,Omaha,Nebraska,68105,United States,2020,1114057,No,11/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005092433,"Tech Medical Group, Inc.",Guaynabo,Puerto Rico,00968,United States,2020,1115153,No,11/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010292882,University of Cincinnati Center For Reproductive Health,West Chester,Ohio,45069,United States,2020,1111182,No,11/20/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002813078,Seattle Cancer Care Alliance,Seattle,Washington,98109,United States,2020,1113155,No,11/20/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718320,Indiana Lions Eye Bank,Indianapolis,Indiana,46280,United States,2020,1113424,No,11/20/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004554544,"FPG Labs of Austin, LLC",Austin,Texas,78731,United States,2020,1114060,No,11/20/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008833256,"RMC Orthopedic & Surgical, Inc.",Guaynabo,Puerto Rico,00966,United States,2020,1114132,No,11/20/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014452515,Medcore Biologix LLC,San Antonio,Texas,78213,United States,2020,1110608,Yes,11/19/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013203670,"Ovation Anesthesiology Services, PLLC",New York,New York,10128,United States,2020,1115359,No,11/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005667470,Shady Grove Fertility Reproductive Science Center,Frederick,Maryland,21702,United States,2020,1122500,No,11/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1970374,Ascension Via Christi Hospitals Wichita Inc,Wichita,Kansas,67214,United States,2020,1110377,Yes,11/18/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015149725,Vios Fertility Institute Milwaukee,Wauwatosa,Wisconsin,53226,United States,2020,1112549,No,11/18/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003103596,Indiana Organ Procurement Organization,Indianapolis,Indiana,46222,United States,2020,1112945,No,11/18/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010122933,"New York Reproductive Wellness Medicine, P.C.",Syosset,New York,11791,United States,2020,1114054,No,11/18/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012792221,South Dakota Lions Eye & Tissue Bank Inc,Fargo,North Dakota,58103,United States,2020,1112088,No,11/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001236481,Lions Medical Eye Bank & Research Center of Eastern VA,Norfolk,Virginia,23507,United States,2020,1112314,No,11/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014721377,RegenTX Partners LLC,San Antonio,Texas,78249,United States,2020,1113167,No,11/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006788678,Arteriocyte Medical Systems Inc,Hopkinton,Massachusetts,01748,United States,2020,1113436,No,11/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007376326,"Reproductive Science Center of the San Francisco Bay Area, a Medical Corporation",Los Gatos,California,95032,United States,2020,1112442,No,11/14/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003926882,Center for Assisted Reproduction,Bedford,Texas,76022,United States,2020,1111167,No,11/13/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012807083,"Scendia Biologics, LLC",Orlando,Florida,32806,United States,2020,1112312,No,11/13/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005033067,"Marwan M. Shaykh, M.D. dba Assisted Fertility Program",Jacksonville,Florida,32216,United States,2020,1112318,No,11/13/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003935810,Emory Reproductive Center,Atlanta,Georgia,30308,United States,2020,1114229,No,11/13/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001236618,BioGenetics Corporation,Mountainside,New Jersey,07092,United States,2020,1111175,No,11/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003945123,"The Sperm and Embryo Bank of NJ, Inc.",Mountainside,New Jersey,07092,United States,2020,1111192,No,11/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008821247,Dendreon Pharmaceuticals LLC,Seal Beach,California,90740,United States,2020,1109236,Yes,11/08/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011215516,American Tissue Services Foundation,Fitchburg,Wisconsin,53711,United States,2020,1111339,No,11/08/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003470773,Iowa Donor Network,Altoona,Iowa,50009,United States,2020,1112076,No,11/08/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003928276,Reproductive Gynecology Laboratories LLC,Akron,Ohio,44304,United States,2020,1110089,No,11/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003942715,Troche Fertility Center,Glendale,Arizona,85308,United States,2020,1112295,No,11/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009192463,"Life Line Stem Cell, Inc.",New Haven,Indiana,46774,United States,2020,1112559,No,11/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007867618,Bio Cell And Tissue Technologies,Salt Lake City,Utah,84108,United States,2020,1112438,No,11/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003942387,Endometriosis & Reproductive Surgery Specialists P.L.L.C.,Scottsdale,Arizona,85258,United States,2020,1112551,No,11/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012879862,"Milford Regional Medical Center, Inc.",Milford,Massachusetts,01757,United States,2020,1112912,No,11/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001637097,Life Connection of Ohio,Maumee,Ohio,43537,United States,2020,1114812,No,11/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011705274,MDG Medical,Fort Worth,Texas,76104,United States,2020,1110080,No,11/05/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003351041,"California Cryobank, LLC",Los Altos,California,94022,United States,2020,1111275,No,11/05/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008110521,Vitalant,Tempe,Arizona,85282,United States,2020,1115247,No,11/05/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006397527,"GENES Fertility Institute, Inc.",San Juan,Puerto Rico,00918,United States,2020,1110131,No,11/04/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015558590,Catalent Maryland,Baltimore,Maryland,21201,United States,2020,1112131,No,11/04/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000243835,"Fairfax Cryobank, Inc.",Saint Paul,Minnesota,55113,United States,2020,1111346,No,11/01/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014769200,"United Tissue Resources, LLC",Austin,Texas,78756,United States,2020,1111829,No,11/01/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009366809,University Hospitals Fertility Center,Beachwood,Ohio,44122,United States,2020,1109015,No,10/30/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003942362,Fertility Treatment Center,Tempe,Arizona,85284,United States,2020,1112323,No,10/30/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003934689,IntegraMed Medical Missouri LLC,Creve Coeur,Missouri,63141,United States,2020,1109447,No,10/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004623088,Hospital of the Univ of PA-Reproductive Surgical Facility Penn Fertility Care,Philadelphia,Pennsylvania,19104,United States,2020,1111044,No,10/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011301313,Nvision Biomedical Technologies Inc,San Antonio,Texas,78249,United States,2020,1111712,No,10/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003934711,Washington University OB/GYN,Saint Louis,Missouri,63108,United States,2020,1108998,No,10/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718321,Eversight,Ann Arbor,Michigan,48108,United States,2020,1112567,No,10/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006715328,"Shore Area In Vitro Fertilization Laboratories, P.C.",Lakewood,New Jersey,08701,United States,2020,1108843,No,10/24/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003945094,"Shore Institute For Reproductive Medicine, P.C.",Lakewood,New Jersey,08701,United States,2020,1108884,No,10/24/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238006,Community Blood Center DBA Community Tissue Services,Fort Worth,Texas,76104,United States,2020,1108978,No,10/24/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003927046,Vincent Reproductive Medicine & IVF,Boston,Massachusetts,02114,United States,2020,1111896,No,10/24/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003928270,Bethesda Fertility Center,Cincinnati,Ohio,45242,United States,2020,1107936,No,10/23/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013669874,Procreate Fertility Center of Virginia,Chesapeake,Virginia,23320,United States,2020,1109702,No,10/23/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718322,Organ Procurement Agency of Michigan,Ann Arbor,Michigan,48108,United States,2020,1111270,No,10/23/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003972326,Genesis Fertility/Brooklyn Ivf/ Maimonides Medical Center,Brooklyn,New York,11204,United States,2020,1112313,No,10/23/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003937470,"Columbia Fertility Associates, LLC",Washington,District of Columbia,20037,United States,2020,1110104,No,10/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007936027,"OsteoLife Biomedical, LLC",Jupiter,Florida,33458,United States,2020,1111921,No,10/18/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1970356,ImpactLife,Davenport,Iowa,52807,United States,2020,1107342,No,10/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007289093,"Extremity Medical, LLC",Parsippany,New Jersey,07054,United States,2020,1108440,No,10/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010533671,"Wright Medical Technology, Inc. - District Service Center - Dallas",Carrollton,Texas,75006,United States,2020,1107352,No,10/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005620323,Midwest Fertility Specialists,Carmel,Indiana,46032,United States,2020,1109705,No,10/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014741214,"Indiana Fertility Providers, LLC",Carmel,Indiana,46032,United States,2020,1110437,No,10/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012807196,Shady Grove Fertility,Arlington,Virginia,22203,United States,2020,1106235,Yes,10/11/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005073828,California IVF Fertility Center,Sacramento,California,95833,United States,2020,1106984,Yes,10/11/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015136844,"Reproductive Medicine Associates of Northern California, P.C.",San Francisco,California,94105,United States,2020,1108039,No,10/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000517650,UNM Hospitals,Albuquerque,New Mexico,87106,United States,2020,1112296,No,10/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015173178,"Advanced Reproductive Specialists, LLC",Winter Park,Florida,32792,United States,2020,1112086,No,10/10/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000552988,"Southern Anesthesia & Surgical, Inc",West Columbia,South Carolina,29169,United States,2020,1106931,No,10/08/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008307548,American CryoStem Corporation,Monmouth Junction,New Jersey,08852,United States,2020,1110458,No,10/08/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008945619,Center for Reproductive Medicine & Robotic Surgery LLC,Saint Louis,Missouri,63141,United States,2020,1105166,Yes,10/04/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006632762,MinSURG Corporation,Clearwater,Florida,33761,United States,2020,1109547,No,10/04/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006601457,Aspire Fertility Institute San Antonio,San Antonio,Texas,78258,United States,2020,1107590,No,10/03/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005950704,Center for Reproductive Medicine,Minneapolis,Minnesota,55407,United States,2020,1107360,No,10/02/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004841580,GREFI,Ponce,Puerto Rico,00780,United States,2020,1101917,Yes,10/01/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004089642,Choice Spine LLC,Knoxville,Tennessee,37919,United States,2019,1103332,Yes,09/30/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007376233,Wake Forest University School of Medicine,Winston Salem,North Carolina,27157,United States,2019,1106464,No,09/30/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004142400,"Globus Medical, Inc.",Audubon,Pennsylvania,19403,United States,2019,1102954,Yes,09/27/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1270016,Brigham And Women's Hospital,Boston,Massachusetts,02115,United States,2019,1103194,Yes,09/26/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001239138,Lions VisionGift,Portland,Oregon,97214,United States,2019,1102889,No,09/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011425900,R & B Medical Group Inc.,Van Nuys,California,91406,United States,2019,1102975,Yes,09/25/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011651276,"Conetic Solutions, Inc.",Dakota Dunes,South Dakota,57049,United States,2019,1103050,No,09/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005340932,Skye Biologics Holdings LLC,El Segundo,California,90245,United States,2019,1106268,No,09/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1272759,"Yale New Haven Health, Lawrence & Memorial Hospital",New London,Connecticut,06320,United States,2019,1108213,No,09/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003972369,New York Presbyterian Hospital Weil Cornell  Medical College,New York,New York,10021,United States,2019,1109017,No,09/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000404960,Northwest Fertility Center,Portland,Oregon,97201,United States,2019,1102763,No,09/23/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005010397,Quest Diagnostics Nichols Institute,Chantilly,Virginia,20151,United States,2019,1102830,Yes,09/23/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005888133,"Riccione Orthopedics, Inc.",Exton,Pennsylvania,19341,United States,2019,1106439,No,09/23/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000523928,Community Blood Center,Portland,Oregon,97230,United States,2019,1102436,No,09/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014120911,Avant Solutions,San Antonio,Texas,78258,United States,2019,1105223,No,09/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003973968,"Michigan Reproductive and IVF, P.C.",Grand Rapids,Michigan,49525,United States,2019,1105255,No,09/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005377075,"GraftSource, LLC",Grapevine,Texas,76051,United States,2019,1105852,No,09/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012790952,Novus Surgical Solutions LLC,Lancaster,Pennsylvania,17601,United States,2019,1106635,No,09/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015767533,Laboratorio Banco Vida,San Juan,Puerto Rico,00935,United States,2019,1102159,Yes,09/18/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015766791,Invitrx Therapeutics,San Juan,Puerto Rico,00935,United States,2019,1102160,Yes,09/18/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011849882,Banco Vida Corp.,San Juan,Puerto Rico,00918,United States,2019,1102161,Yes,09/18/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011724860,"Cade Medical, Inc.",Temecula,California,92590,United States,2019,1102523,Yes,09/18/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014442322,LifeNet Health,Virginia Beach,Virginia,23453,United States,2019,1106880,No,09/18/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005124184,Fertility Institute of New Jersey and New York,Oradell,New Jersey,07649,United States,2019,1102414,No,09/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004147742,Oregon Health & Science University,Portland,Oregon,97239,United States,2019,1102438,No,09/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006399947,Focus Surgical Inc,Brisbane,California,94005,United States,2019,1102686,No,09/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008808079,Plano IVF LLC,Plano,Texas,75093,United States,2019,1103040,No,09/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006204499,"LGGS Florida, Inc",Groveland,Florida,34736,United States,2019,1106255,No,09/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003432844,Pittsburgh Cryobank Inc.,Pittsburgh,Pennsylvania,15213,United States,2019,1108201,No,09/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004104192,New York University Fertility Center,New York,New York,10016,United States,2019,1109008,No,09/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010930269,Fertility Wellness Institute of Ohio,West Chester,Ohio,45069,United States,2019,1102208,No,09/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011704620,BM Medical Management Services LLC.,Dallas,Texas,75204,United States,2019,1105485,No,09/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000119377,Shriners Hospitals for Children,Galveston,Texas,77550,United States,2019,1106097,No,09/13/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2513291,"Eurofins Lancaster Laboratories, Inc",Lancaster,Pennsylvania,17601,United States,2019,1106449,No,09/13/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004753501,Island Reproductive Services,Staten Island,New York,10309,United States,2019,1102408,No,09/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004740553,Kaiser Permanente Center for Reproductive Health,Fremont,California,94538,United States,2019,1102672,No,09/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000206983,"Lions Eye Institute for Transplant and Research, Inc.",Tampa,Florida,33605,United States,2019,1106301,No,09/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011402906,"Lions Eye Institute for Transplant & Research, Inc.",Gainesville,Florida,32609,United States,2019,1106852,No,09/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012673301,SAFC Carlsbad Inc.,Carlsbad,California,92009,United States,2019,1108089,No,09/12/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008286860,South Florida Institute For Reproductive Medicine,Jupiter,Florida,33458,United States,2019,1108698,No,09/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010010004,"Knowles Surgery Center, LLC",Los Gatos,California,95032,United States,2019,1101626,Yes,09/11/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005064037,LifeNet Health,Virginia Beach,Virginia,23453,United States,2019,1106737,No,09/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012347815,"Milford Medical Supplies, Inc.",Milford,Michigan,48381,United States,2019,1103020,No,09/10/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1174826,MedStar Georgetown Medical Center Inc,Washington,District of Columbia,20007,United States,2019,1107397,Yes,09/10/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008778066,Hans Biomed USA Inc.,Englewood Cliffs,New Jersey,07632,United States,2019,1107099,No,09/03/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002689373,East Tennessee Lions Eye Bank,Knoxville,Tennessee,37920,United States,2019,1107123,No,08/30/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1071757,Medical University Hospital Authority Laboratory Services,Charleston,South Carolina,29425,United States,2019,1101792,No,08/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007203928,VRL Eurofins,Philadelphia,Pennsylvania,19123,United States,2019,1106739,No,08/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002571226,LiveOnNY,Long Island City,New York,11103,United States,2019,1108229,No,08/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007950315,"Evologics, LLC",San Antonio,Texas,78240,United States,2019,1100556,Yes,08/27/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009561553,Austin Fertility Institute,Austin,Texas,78758,United States,2019,1101194,Yes,08/27/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010303196,"PhysioRX, LLC",Ocoee,Florida,34761,United States,2019,1105835,No,08/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003407523,"Hitachi Chemical Advanced Therapeutics Solutions, LLC",Allendale,New Jersey,07401,United States,2019,1101234,No,08/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1071905,Interstate Blood Bank Inc,Memphis,Tennessee,38134,United States,2019,1101784,No,08/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005056987,AFS PC dba Alabama Fertility Specialists,Mountain Brk,Alabama,35223,United States,2019,1102301,No,08/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007197601,LifeLink Tissue Bank - Orlando,Orlando,Florida,32806,United States,2019,1100072,No,08/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012355553,CCRM New York,New York,New York,10019,United States,2019,1100091,No,08/21/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010353512,Novartis Pharmaceuticals Corporation,Morris Plains,New Jersey,07950,United States,2019,1100101,Yes,08/21/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010930284,Wright State Physicians,Oakwood,Ohio,45409,United States,2019,1100561,No,08/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012583739,"Kite Pharma, Inc.",El Segundo,California,90245,United States,2019,1100058,Yes,08/20/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000215350,DonorConnect,Salt Lake City,Utah,84102,United States,2019,1100689,Yes,08/20/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004719693,"Innovasis, Inc",Salt Lake City,Utah,84107,United States,2019,1102677,No,08/20/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003972438,Strong Fertility Center,Rochester,New York,14623,United States,2019,1099694,Yes,08/16/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011182175,Northeastern Reproductive Medicine PLLC,Colchester,Vermont,05446,United States,2019,1099842,Yes,08/16/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003343209,"Reproductive Technologies, Inc.",Berkeley,California,94704,United States,2019,1100185,Yes,08/16/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
