FEI Number,Legal Name,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
3009390713,"Wright Medical Technology, Inc.",Saint Paul,Minnesota,55120,United States,2018,1059195,No,06/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004445465,Banner - University Medical Center Tuscon,Tucson,Arizona,85724,United States,2018,1058209,No,06/08/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1018233,C.R. Bard Inc,Covington,Georgia,30014,United States,2018,1058864,No,06/08/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007735231,Glenbrook Hospital Blood Bank,Glenview,Illinois,60026,United States,2018,1057136,No,06/07/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004417184,Community Fertility Specialty Care,Indianapolis,Indiana,46256,United States,2018,1057805,No,06/07/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008747025,Utah Fertility Center,Pleasant Grove,Utah,84062,United States,2018,1058353,No,06/07/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238027,Lifegift Organ Donation Center,Lubbock,Texas,79424,United States,2018,1058354,No,06/07/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003557515,Texas Tech University Health Science Center,Lubbock,Texas,79430,United States,2018,1059887,No,06/07/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006213656,"Reproductive Medicine Associates of Michigan, PLC",Troy,Michigan,48084,United States,2018,1057819,No,06/06/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003927109,"Orthopedic Concepts, Inc",League City,Texas,77573,United States,2018,1060754,No,06/01/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003914874,"Cooper Institute for Reproductive Hormonal Disorders, P.C.",Mount Laurel,New Jersey,08054,United States,2018,1054887,No,05/31/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005667676,Shady Grove Reproductive Science Center P.C.,Annapolis,Maryland,21401,United States,2018,1055327,No,05/31/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002860769,BloodCenter of Wisconsin Inc. Wisconsin Tissue Bank,Middleton,Wisconsin,53562,United States,2018,1055648,No,05/31/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009806344,Texas Fertility Center,New Braunfels,Texas,78130,United States,2018,1057442,No,05/31/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003449188,CorneaGen - Richmond,Richmond,California,94804,United States,2018,1059878,No,05/31/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004432442,Colorado Center for Reproductive Medicine DBA Atlanta Center for Reproductive Medicine,Atlanta,Georgia,30328,United States,2018,1055186,No,05/30/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004450713,"Mark S. Denker, M.D., PA",Boca Raton,Florida,33433,United States,2018,1053058,No,05/24/2018,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006788678,Arteriocyte Medical Systems Inc,Hopkinton,Massachusetts,01748,United States,2018,1057303,No,05/24/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004562849,Institute for Reproductive Health,Cincinnati,Ohio,45209,United States,2018,1053319,No,05/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007205787,University of South Alabama IVF Lab,Mobile,Alabama,36604,United States,2018,1053798,No,05/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010188337,The Fertility Center of Charleston,Mt Pleasant,South Carolina,29464,United States,2018,1053815,No,05/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004512722,"Corvus Medical, Inc.",Spokane,Washington,99202,United States,2018,1054910,No,05/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002253367,"Osteogenics Biomedical, Inc.",Lubbock,Texas,79424,United States,2018,1057041,No,05/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010125671,Harbinger Medical Group dba Tides Medical,Lafayette,Louisiana,70508,United States,2018,1054877,No,05/22/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010769150,"Mayo Clinic Health System, Mankato",Mankato,Minnesota,56001,United States,2018,1057119,No,05/22/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004529983,Research Medical Center IVF Laboratory,Kansas City,Missouri,64132,United States,2018,1055209,No,05/21/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006597663,Fertility & Cryogenics Lab,Downers Grove,Illinois,60516,United States,2018,1055441,No,05/21/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007802189,"The Fertility Institutes, Jeffrey Steinberg, MD Incorporated",New York,New York,10065,United States,2018,1053658,No,05/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005235481,"Morris, Randy  MD  SC",Naperville,Illinois,60540,United States,2018,1056217,No,05/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003985130,ORM Fertility LLC,Bellevue,Washington,98004,United States,2018,1053154,No,05/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2972911,Kapiolani Medical Center for Women and Children,Honolulu,Hawaii,96826,United States,2018,1055322,No,05/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003928248,UC Reproductive Medicine at Kettering,Kettering,Ohio,45429,United States,2018,1054286,No,05/16/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011408185,SpringCreek Fertility,Centerville,Ohio,45459,United States,2018,1053803,No,05/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011120523,"Mount Sinai Health System (MSHS), Mount Sinai Hospital Hess Center for Science and Medicine",New York,New York,10029,United States,2018,1052730,No,05/10/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003973984,"Center For Reproductive Biology Of Indiana, LLC",Carmel,Indiana,46280,United States,2018,1054282,No,05/10/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008927677,"Advanced Fertility Group, P.C.",Indianapolis,Indiana,46280,United States,2018,1054295,No,05/10/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005187588,"University Reproductive Associates, P.C.",Hasbrouck Heights,New Jersey,07604,United States,2018,1051602,No,05/09/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003048383,The Cleveland Clinic Foundation,Cleveland,Ohio,44195,United States,2018,1052441,No,05/08/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010642819,"StemCure,  Inc.",Brooklyn,New York,11232,United States,2018,1052724,No,05/08/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009383018,Reproductive Medicine Institute,Chicago,Illinois,60611,United States,2018,1054441,No,05/08/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011393264,"Coqui Blood Salvage, Inc",Caguas,Puerto Rico,00727,United States,2018,1054414,No,05/04/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008082972,Creative Testing Solutions,Saint Petersburg,Florida,33716,United States,2018,1062009,No,05/04/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003409945,Reproductive Diagnostics Inc,Columbus,Ohio,43214,United States,2018,1051167,No,05/03/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004529914,"Reproductive Resource Cntr of Greater KC, LLC",Overland Park,Kansas,66215,United States,2018,1051880,No,05/03/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003934351,KUPI Reproductive Endocrinology & Infertility Lab,Overland Park,Kansas,66211,United States,2018,1055208,No,05/02/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010097171,"Millstone Medical Outsourcing, LLC",Olive Branch,Mississippi,38654,United States,2018,1052719,No,05/01/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006043758,Clinica de Fertlidad HIMA San Pablo Caguas,Caguas,Puerto Rico,00725,United States,2018,1051837,No,04/30/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011896967,"telaGen, LLC",Mobile,Alabama,36609,United States,2018,1051843,No,04/30/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013545785,Regenerative Biologics,Birmingham,Alabama,35242,United States,2018,1056313,No,04/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003409897,Cryobiology Inc,Columbus,Ohio,43214,United States,2018,1051638,No,04/26/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009651519,"BHC, LLC",Brownsburg,Indiana,46112,United States,2018,1054446,No,04/26/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000517466,Rocky Mountain Lions Eye Bank,Aurora,Colorado,80045,United States,2018,1057040,No,04/26/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011645769,Birth Tissue Recovery LLC,Fayetteville,North Carolina,28304,United States,2018,1050594,No,04/25/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011906728,LifeGift Organ Donation Center - Fort Worth,Fort Worth,Texas,76104,United States,2018,1053338,No,04/25/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008865245,"NuTech Spine, Inc.",Birmingham,Alabama,35223,United States,2018,1056306,No,04/25/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005885076,Midwest Reproductive Center PA,Olathe,Kansas,66061,United States,2018,1049734,No,04/24/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238005,Transplant Services Center UT Southwestern Medical Center,Dallas,Texas,75235,United States,2018,1053000,No,04/24/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012833837,Mercy San Juan Medical Center,Carmichael,California,95608,United States,2018,1054595,No,04/24/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004126734,University of Alabama at Birmingham Gamete Biology Lab,Birmingham,Alabama,35233,United States,2018,1056312,No,04/24/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006777148,Red Rock Fertility Center,Las Vegas,Nevada,89148,United States,2018,1051633,No,04/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718537,Dakota Lions Sight & Health,Sioux Falls,South Dakota,57107,United States,2018,1055171,No,04/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007380397,Shady Grove Fertility Reproductive Science Ctr,Woodbridge,Virginia,22192,United States,2018,1057454,No,04/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008805506,"CPM Medical Consultants, LLC",Richardson,Texas,75080,United States,2018,1049703,No,04/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000160576,"Interpore Cross International, LLC",Irvine,California,92618,United States,2018,1049722,No,04/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006110997,"Southern Spine, LLC",Macon,Georgia,31201,United States,2018,1051154,No,04/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238015,San Antonio Eye Bank / CorneaGen - San Antonio,San Antonio,Texas,78240,United States,2018,1051864,No,04/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013967936,Fones Marketing Management,Orlando,Florida,32804,United States,2018,1052457,No,04/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000517650,UNM Hospitals,Albuquerque,New Mexico,87106,United States,2018,1053023,No,04/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006847501,Quillen Fertility And Women's Services,Johnson City,Tennessee,37604,United States,2018,1053812,No,04/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001451642,Eversight Illinois (Chicago),Chicago,Illinois,60661,United States,2018,1055320,No,04/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013545790,"telaGen, LLC",Montgomery,Alabama,36117,United States,2018,1056641,No,04/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005667759,Shady Grove Fertility Reproductive Science Center,Fairfax,Virginia,22031,United States,2018,1057704,No,04/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003969048,"Fertility Center of Las Vegas, Shapiro MD PLLC",Las Vegas,Nevada,89117,United States,2018,1051606,No,04/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013535496,"Arms, Inc.",Cooper City,Florida,33328,United States,2018,1052458,No,04/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005667857,Shady Grove Fertility,Fairfax,Virginia,22033,United States,2018,1057272,No,04/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003562207,Alabama Eye Bank Southwest Regional Office,Mobile,Alabama,36604,United States,2018,1049011,No,04/13/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1974272,Barnes-Jewish Hospital,Saint Louis,Missouri,63110,United States,2018,1049735,No,04/12/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003926612,"Fertility Center and Applied Genetics of Florida, Inc.",Sarasota,Florida,34233,United States,2018,1052456,No,04/12/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011647097,Birth Tissue Recovery LLC,Charlotte,North Carolina,28204,United States,2018,1049123,No,04/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007372612,"Piedmont Reproductive Endocrinology Group, PA",Asheville,North Carolina,28803,United States,2018,1052038,No,04/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004557352,We Are Sharing Hope SC,West Columbia,South Carolina,29169,United States,2018,1048878,No,04/10/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718080,"Lions Eye Bank of Delaware Valley, Inc.",Philadelphia,Pennsylvania,19123,United States,2018,1050349,No,04/10/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009829064,"Pinnacle, Inc",Troy,Michigan,48083,United States,2018,1051476,No,04/09/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1972933,Community Blood Center Of Gtr KC,Kansas City,Missouri,64111,United States,2018,1050217,No,04/06/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008481375,"Elite Orthopedics, LLC",Chesterfield,Missouri,63005,United States,2018,1049449,No,04/05/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005033855,"Fairfax Cryobank, Inc.",Austin,Texas,78705,United States,2018,1050840,No,04/05/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718056,"Sight Society Of Northeastern New York, Inc.",Albany,New York,12203,United States,2018,1052725,No,04/04/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2571086,Geisinger Medical Center Blood Bank,Danville,Pennsylvania,17822,United States,2018,1049028,No,04/03/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003929738,Reproductive Medicine Associates Of Connecticut,Norwalk,Connecticut,06851,United States,2018,1049283,No,04/03/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004554702,CCRM Houston,Houston,Texas,77024,United States,2018,1049725,No,04/03/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000243835,"Fairfax Cryobank, Inc.",Saint Paul,Minnesota,55113,United States,2018,1047341,No,03/29/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003724356,"Vaughn, Silverberg and Associates, LLP",Austin,Texas,78731,United States,2018,1049715,No,03/29/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002697754,University of South Florida Morsani College of Medicine,Tampa,Florida,33606,United States,2018,1052443,No,03/29/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000119276,American Red Cross Blood Services,Saint Peters,Missouri,63376,United States,2018,1047337,No,03/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005405914,California Fertility Clinics LLC,Los Angeles,California,90036,United States,2018,1049916,No,03/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1978006,American Red Cross Blood Services,Columbia,Missouri,65203,United States,2018,1051873,No,03/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003415260,Life Alliance Organ Recovery Agency,Miami,Florida,33136,United States,2018,1051854,No,03/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009565053,Huntington Reproductive Center Medical Group,Newport Beach,California,92663,United States,2018,1056321,No,03/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006718574,Cleveland Cord Blood Center,Cleveland,Ohio,44128,United States,2018,1051259,No,03/22/2018,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004532942,"Advanced Reproduction Institute, LLC",Evansville,Indiana,47714,United States,2018,1049265,No,03/21/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011394216,South Dakota Lions Eye and Tissue Bank Inc,Bismarck,North Dakota,58501,United States,2018,1046163,No,03/20/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004561638,"International Cryogenics, Inc.",Royal Oak,Michigan,48073,United States,2018,1050491,No,03/16/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003926786,Yale Center For Reproductive Medicine & Infertility,Orange,Connecticut,06477,United States,2018,1045768,No,03/15/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000215349,Utah Lions Eye Bank,Salt Lake City,Utah,84107,United States,2018,1047605,No,03/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000215345,New Mexico Lions Eye Bank,Albuquerque,New Mexico,87106,United States,2018,1049074,No,03/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005138430,"Advanced Reproductive Health Centers, Ltd",Lincolnwood,Illinois,60712,United States,2018,1049893,No,03/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010384676,"Advanced Reproductive Health Centers LTD, Chicago IVF",Valparaiso,Indiana,46383,United States,2018,1050591,No,03/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009744960,"Smart Surgical, Inc",Boise,Idaho,83705,United States,2018,1044817,No,03/13/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012792221,South Dakota Lions Eye & Tissue Bank Inc,Fargo,North Dakota,58103,United States,2018,1049282,No,03/09/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003973968,"Michigan Reproductive and IVF, P.C.",Grand Rapids,Michigan,49525,United States,2018,1051882,No,03/09/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002177077,Goetze-Niemer Co Inc,Kansas City,Missouri,64117,United States,2018,1044414,No,03/08/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238378,Saving Sight,Springfield,Missouri,65804,United States,2018,1047338,No,03/08/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004976934,"Cook General BioTechnology, LLC",Indianapolis,Indiana,46202,United States,2018,1049254,No,03/08/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2675945,American National Red Cross,San Juan,Puerto Rico,00935,United States,2018,1045300,No,03/07/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1973577,The University of Kansas Health System,Kansas City,Kansas,66160,United States,2018,1046147,No,03/07/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238011,Lifegift Organ Donation Center,Houston,Texas,77054,United States,2018,1048148,No,03/07/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005062322,Pacific Fertility Center - Los Angeles,Los Angeles,California,90024,United States,2018,1051025,No,03/07/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013526565,IVF Michigan,Macomb,Michigan,48044,United States,2018,1049264,No,03/06/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009655178,Regents of the University of California on behalf of UCLA Fertility and Reproductive Health Center,Los Angeles,California,90095,United States,2018,1049583,No,03/06/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003568557,LifeCenter Northwest,Bellevue,Washington,98006,United States,2018,1044824,No,03/02/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003935893,We Are Sharing Hope SC,Charleston,South Carolina,29405,United States,2018,1046451,No,03/01/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004513878,Duke Fertility Center,Durham,North Carolina,27713,United States,2018,1044387,No,02/28/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010297117,Wright Medical Technology Inc - District Service Center - Detroit,Farmington Hills,Michigan,48335,United States,2018,1045020,No,02/28/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012653590,"Midwest Surgical Alliance, LLC",Wichita,Kansas,67226,United States,2018,1047938,No,02/28/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003936967,Rocky Mountain Center for Reproductive Medicine,Fort Collins,Colorado,80524,United States,2018,1049005,No,02/28/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003926726,"Advanced Reproductive Concepts, Pllc",Charlotte,North Carolina,28207,United States,2018,1043605,No,02/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011706285,Lance Ellis,Conroe,Texas,77301,United States,2018,1046160,No,02/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009122697,"CorneaGen, Inc.",South San Francisco,California,94080,United States,2018,1047476,No,02/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004982292,"Charleston Area Medical Center, Fertility Center",Charleston,West Virginia,25302,United States,2018,1048569,No,02/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003452634,Medical Eye Bank of West Virginia,Charleston,West Virginia,25304,United States,2018,1045482,No,02/26/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004518897,Louisiana IVF Laboratories LLC,Lafayette,Louisiana,70508,United States,2018,1044210,No,02/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1870564,Mercy Health St. Mary's,Grand Rapids,Michigan,49503,United States,2018,1045294,No,02/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238010,Biograft Transplant Services Inc,Houston,Texas,77025,United States,2018,1043589,No,02/22/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005953354,"Carolina Conceptions, PA",Raleigh,North Carolina,27607,United States,2018,1042451,No,02/21/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012340348,Active Medical,Sandy,Utah,84070,United States,2018,1043761,No,02/21/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010185635,Hiossen Inc.,Norwood,New Jersey,07648,United States,2018,1044565,No,02/20/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013225173,United States Global Partners,Southlake,Texas,76092,United States,2018,1050589,No,02/16/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1074653,Hamilton Medical Center,Dalton,Georgia,30720,United States,2018,1042192,No,02/15/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002423143,Saving Sight,Saint Ann,Missouri,63074,United States,2018,1042335,No,02/15/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005186075,VIOS,Crest Hill,Illinois,60403,United States,2018,1043268,No,02/15/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004733195,Shady Grove Fertility,Rockville,Maryland,20850,United States,2018,1047045,No,02/15/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010125690,UT Regional One Reproductive Medicine,Memphis,Tennessee,38119,United States,2018,1043298,No,02/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011497718,Carolinas Fertility Institute,Winston Salem,North Carolina,27103,United States,2018,1043604,No,02/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009561722,Bioeden Inc,Austin,Texas,78748,United States,2018,1045126,No,02/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1627417,"OCO Biomedical, Inc.",Albuquerque,New Mexico,87113,United States,2018,1049006,No,02/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010192157,"Operative Innovations, LLC",San Antonio,Texas,78228,United States,2018,1042326,No,02/13/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
