,Legal Name,City,State,Zip,Country/Area,lat,lon,display,address
686,McCall International Medical Tissue Bank (MIMTB),San Antonio,Texas,78209,United States,29.48557210528512,-98.45845304228096,"San Antonio, Bexar County, Texas, 78209, United States","78209 , San Antonio , Texas"
687,"Med Select, LLC dba DR Medical, Inc.",Dallas,Texas,75251,United States,32.919609713422815,-96.77132810738254,"Dallas, Dallas County, Texas, 75251, United States","75251 , Dallas , Texas"
688,"MedInc of Texas, LP",San Antonio,Texas,78216,United States,29.541636225,-98.49767410917086,"San Antonio, Bexar County, Texas, 78216, United States","78216 , San Antonio , Texas"
689,"MedX Surgical Partners, Inc.",Houston,Texas,77054,United States,29.686878357391304,-95.3834042547826,"Houston, Harris County, Texas, 77054, United States","77054 , Houston , Texas"
690,Medic Inc,Knoxville,Tennessee,37921,United States,35.97757713090738,-83.99115289650284,"Knoxville, Knox County, Tennessee, 37921, United States","37921 , Knoxville , Tennessee"
691,Medical Center Navicent Health,Macon,Georgia,31201,United States,32.83535471734317,-83.63718403634687,"Macon, Bibb County, Georgia, 31201, United States","31201 , Macon , Georgia"
692,Medical Eye Bank of West Virginia,Charleston,West Virginia,25304,United States,38.31840617916667,-81.58961626904762,"Charleston, Kanawha County, West Virginia, 25304, United States","25304 , Charleston , West Virginia"
693,"Medical Interest, Inc",San Antonio,Texas,78229,United States,29.50626249341317,-98.5683992,"San Antonio, Bexar County, Texas, 78229, United States","78229 , San Antonio , Texas"
694,"Medical Purchasing Solutions, LLC",Scottsdale,Arizona,85260,United States,33.6024305523068,-111.8834736572574,"Scottsdale, Maricopa County, Arizona, 85260, United States","85260 , Scottsdale , Arizona"
695,Medical University Hospital Authority Laboratory Services,Charleston,South Carolina,29425,United States,32.7848012875,-79.9496678375,"Charleston, Charleston County, South Carolina, 29425, United States","29425 , Charleston , South Carolina"
696,"Medinc of Texas, LP",Houston,Texas,77054,United States,29.686878357391304,-95.3834042547826,"Houston, Harris County, Texas, 77054, United States","77054 , Houston , Texas"
697,Medline Industries Inc,Libertyville,Illinois,60048,United States,42.28990867405141,-87.95058046119951,"Libertyville, Lake County, Illinois, 60048, United States","60048 , Libertyville , Illinois"
698,"Medline Industries, Inc.",Canton,Ohio,44706,United States,40.76995483059867,-81.41116430931264,"Canton, Stark County, Ohio, 44706, United States","44706 , Canton , Ohio"
699,"Medtech Southeast, Inc.",Tifton,Georgia,31794,United States,31.457418292144023,-83.49964411227495,"Tifton, Tift County, Georgia, 31794, United States","31794 , Tifton , Georgia"
700,Medwest Associates,Burr Ridge,Illinois,60527,United States,41.7502971,-87.9161818,"Burr Ridge, DuPage County, Illinois, 65027, United States","60527 , Burr Ridge , Illinois"
701,Memorial Hospital of Carbondale,Carbondale,Illinois,62901,United States,37.72037504815642,-89.21508635955307,"Carbondale, Jackson County, Illinois, 62901, United States","62901 , Carbondale , Illinois"
702,Mercy Health St. Mary's,Grand Rapids,Michigan,49503,United States,42.963107794251336,-85.6616826855615,"Grand Rapids, Kent County, Michigan, 49503, United States","49503 , Grand Rapids , Michigan"
703,Mercy San Juan Medical Center,Carmichael,California,95608,United States,38.6249976,-121.32138,"California Avenue, Carmichael, Sacramento County, California, 95608, United States","95608 , Carmichael , California"
704,MetaGen Corp.,Old Saybrook,Connecticut,6475,United States,41.2917652,-72.3761956,"Old Saybrook, Middlesex County, Connecticut, 06475, United States","6475 , Old Saybrook , Connecticut"
705,Methodist Hospital Cellular Therapy Lab,San Antonio,Texas,78229,United States,29.50626249341317,-98.5683992,"San Antonio, Bexar County, Texas, 78229, United States","78229 , San Antonio , Texas"
706,"Metropolitan Reproductive Medicine, P.C.",New York,New York,10024,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10024 , New York , New York"
707,MiMedx Tissue Services LLC,Kennesaw,Georgia,30144,United States,34.0234337,-84.6154897,"Kennesaw, Cobb County, Georgia, United States","30144 , Kennesaw , Georgia"
708,Michael A. Werner MD PC/dba M.A.Z.E Laboratories,New York,New York,10017,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10017 , New York , New York"
709,Michigan Center IVF PLLC,Warren,Michigan,48092,United States,42.51324151401515,-83.06088033636364,"Warren, Macomb County, Michigan, 48092, United States","48092 , Warren , Michigan"
710,"Michigan Center for Fertility and Women's Health, PLC",Warren,Michigan,48092,United States,42.51324151401515,-83.06088033636364,"Warren, Macomb County, Michigan, 48092, United States","48092 , Warren , Michigan"
711,"Michigan Comprehensive Fertility Center, LLC",Clinton Township,Michigan,48038,United States,42.60202517655556,-82.94658736622223,"Clinton Township, Macomb County, Michigan, 48038, United States","48038 , Clinton Township , Michigan"
712,Michigan Reproductive Medicine,Bloomfield Hills,Michigan,48304,United States,42.583645,-83.2454883,"Bloomfield Hills, Oakland County, Michigan, United States","48304 , Bloomfield Hills , Michigan"
713,"Michigan Reproductive and IVF, P.C.",Grand Rapids,Michigan,49525,United States,43.02239950372579,-85.60544982816691,"Grand Rapids Charter Township, Kent County, Michigan, 49525, United States","49525 , Grand Rapids , Michigan"
714,MicroMed Inc,Cypress,California,90630,United States,33.81029985162876,-118.0333158118162,"Cypress, Orange County, California, 90630, United States","90630 , Cypress , California"
715,"MicroMed, Inc.",Moorpark,California,93021,United States,34.28165649,-118.87363061,"Moorpark, Ventura County, California, 93021, United States","93021 , Moorpark , California"
716,"Microvascular Tissue, Inc",San Diego,California,92121,United States,32.900813062685096,-117.19246019723596,"San Diego, San Diego County, California, 92121, United States","92121 , San Diego , California"
717,"Mid-America Surgical Systems, LLC",Tulsa,Oklahoma,74145,United States,36.09539526162791,-95.8866109276744,"Tulsa, Tulsa County, Oklahoma, 74145, United States","74145 , Tulsa , Oklahoma"
718,Mid-America Transplant Services,Saint Louis,Missouri,63110,United States,38.62351752450111,-90.25591997815964,"Saint Louis, Missouri, 63110, United States","63110 , Saint Louis , Missouri"
719,"Mid-Atlantic Surgical Systems, LLC",Carnegie,Pennsylvania,15106,United States,40.4086802,-80.0833885,"Carnegie, Allegheny County, Pennsylvania, United States","15106 , Carnegie , Pennsylvania"
720,Mid-Iowa Fertility PC,Clive,Iowa,50325,United States,41.60775038673835,-93.7679939660693,"Clive, Polk County, Iowa, 50325, United States","50325 , Clive , Iowa"
721,Mid-South Transplant Foundation,Cordova,Tennessee,38018,United States,35.1427731,-89.7963741,"First Tennessee Bank, Trinity Road, Cordova, Memphis, Shelby County, West Tennessee, Tennessee, 38018, United States","38018 , Cordova , Tennessee"
722,MidSouth Orthopedics,Little Rock,Arkansas,72204,United States,34.72739678050848,-92.34536530190678,"Little Rock, Pulaski County, Arkansas, 72204, United States","72204 , Little Rock , Arkansas"
723,Midsouth Eye Bank for Sight Restoration Inc,Memphis,Tennessee,38103,United States,35.16001250948081,-90.05201022223476,"Memphis, Shelby County, West Tennessee, Tennessee, 38103, United States","38103 , Memphis , Tennessee"
724,Midwest Center for Reproductive Health,Maple Grove,Minnesota,55369,United States,45.11463382166357,-93.43675478566108,"Maple Grove, Hennepin County, Minnesota, 55369, United States","55369 , Maple Grove , Minnesota"
725,Midwest Fertility Center Corp.,Valparaiso,Indiana,46383,United States,41.49217494675214,-87.0397742011966,"Valparaiso, Porter County, Indiana, 46383, United States","46383 , Valparaiso , Indiana"
726,"Midwest Fertility Center, Corp.",Munster,Indiana,46321,United States,41.55793470368217,-87.50499914534883,"Munster, Lake County, Indiana, 46321, United States","46321 , Munster , Indiana"
727,Midwest Regional Blood Testing Services LLC,Davenport,Iowa,52807,United States,41.568090263320464,-90.53785695135136,"Davenport, Scott County, Iowa, 52807, United States","52807 , Davenport , Iowa"
728,Midwest Reproductive Center PA,Olathe,Kansas,66061,United States,38.89880836186567,-94.8287184461194,"Olathe, Johnson County, Kansas, 66061, United States","66061 , Olathe , Kansas"
729,"Midwest Sperm Bank, LLC",Downers Grove,Illinois,60515,United States,41.80921335733333,-88.016243889,"Downers Grove, DuPage County, Illinois, 60515, United States","60515 , Downers Grove , Illinois"
730,"Midwest Surgical Alliance, LLC",Wichita,Kansas,67226,United States,37.72833463739496,-97.23095917941176,"Wichita, Sedgwick County, Kansas, 67226, United States","67226 , Wichita , Kansas"
731,Midwest Transplant Network,Westwood,Kansas,66205,United States,39.0402,-94.6205,"Broadway Baptist Church - Shawnee Mission Kansas, West 49th Street, Westwood, Johnson County, Kansas, 66205, United States","66205 , Westwood , Kansas"
732,Midwest Women's Healthcare Specialists,Kansas City,Missouri,64132,United States,38.994829917870725,-94.55002220304183,"Kansas City, Jackson County, Missouri, 64132, United States","64132 , Kansas City , Missouri"
733,Midwestern Medical Inc,Little Rock,Arkansas,72211,United States,34.75396455191919,-92.41250187373736,"Little Rock, Pulaski County, Arkansas, 72211, United States","72211 , Little Rock , Arkansas"
734,"Milford Medical Supplies, Inc.",Milford,Michigan,48381,United States,0.0,0.0,0,"48381 , Milford , Michigan"
735,"Milford Regional Medical Center, Inc.",Milford,Massachusetts,1757,United States,42.1413353,-71.5192019,"Milford, Worcester County, Massachusetts, 01757, United States","1757 , Milford , Massachusetts"
736,"Millstone Medical Outsourcing, LLC",Olive Branch,Mississippi,38654,United States,34.95454017712821,-89.82586729128205,"Olive Branch, DeSoto County, Mississippi, 38654, United States","38654 , Olive Branch , Mississippi"
737,MinSURG Corporation,Clearwater,Florida,33761,United States,28.027995699022007,-82.72884701369193,"Clearwater, Pinellas County, Florida, 33761, United States","33761 , Clearwater , Florida"
738,Miomed Orthopedics Dba Obility,Chicago,Illinois,60614,United States,41.92220201423313,-87.65104900184049,"Lincoln Park, Chicago, Cook County, Illinois, 60614, United States","60614 , Chicago , Illinois"
739,Miracles In Sight Lone Star Division,Manor,Texas,78653,United States,30.3342414,-97.5168016,"Texas Materials, Texas Materials Manor, Travis County, Texas, 78653, United States","78653 , Manor , Texas"
740,"Mississippi Lions Eye Bank, Inc.",Flowood,Mississippi,39232,United States,32.33242036044776,-90.08517370597016,"Flowood, Rankin County, Mississippi, 39232, United States","39232 , Flowood , Mississippi"
741,Mississippi Organ Recovery Agency Inc,Flowood,Mississippi,39232,United States,32.33242036044776,-90.08517370597016,"Flowood, Rankin County, Mississippi, 39232, United States","39232 , Flowood , Mississippi"
742,"Mississippi Reproductive Medicine, LLC",Flowood,Mississippi,39232,United States,32.33242036044776,-90.08517370597016,"Flowood, Rankin County, Mississippi, 39232, United States","39232 , Flowood , Mississippi"
743,Missouri Center for Reproductive Medicine LLC,Chesterfield,Missouri,63005,United States,38.64611097213144,-90.61833031267793,"Chesterfield, Saint Louis County, Missouri, 63005, United States","63005 , Chesterfield , Missouri"
744,"Modal Manufacturing, LLC",Richardson,Texas,75080,United States,32.96447653250249,-96.74092492662014,"Richardson, Dallas County, Texas, 75080, United States","75080 , Richardson , Texas"
745,ModernOrtho LLC,Anaheim,California,92806,United States,33.83767711775,-117.876661840375,"Anaheim, Orange County, California, 92806, United States","92806 , Anaheim , California"
746,Momentum Orthopaedic Solutions,El Paso,Texas,79935,United States,31.784754828125,-106.368544471875,"El Paso, El Paso County, Texas, 79935, United States","79935 , El Paso , Texas"
747,Montefiore's Institute for Reproductive Medicine and Health,Hartsdale,New York,10530,United States,41.0120268,-73.7962904,"New York Sports Clubs, East Hartsdale Avenue, Hartsdale, Town of Greenburgh, Westchester County, New York, 10530, United States","10530 , Hartsdale , New York"
748,Montgomery Women's Medical Center PC dba Montgomery Fertility Center,Rockville,Maryland,20852,United States,39.0477777,-77.1013265,"Maryland School of Dance, 11711, Parklawn Drive, Nebel District, Randolph Hills, Rockville, Montgomery County, Maryland, 20852, United States","20852 , Rockville , Maryland"
749,"Morris, Randy  MD  SC",Naperville,Illinois,60540,United States,41.76696927619604,-88.16195085087516,"Naperville, DuPage County, Illinois, 60540, United States","60540 , Naperville , Illinois"
750,"Mount Sinai Health System (MSHS), Mount Sinai Hospital Hess Center for Science and Medicine",New York,New York,10029,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10029 , New York , New York"
751,Musculoskeletal Transplant Foundation - TSAB,Albany,New York,12203,United States,42.67789470539624,-73.8297262525607,"Town of Guilderland, Albany County, New York, 12203, United States","12203 , Albany , New York"
752,"Musculoskeletal Transplant Foundation, Inc.",Edison,New Jersey,8837,United States,40.538457,-74.39450186737218,"Edison, Middlesex County, New Jersey, United States","8837 , Edison , New Jersey"
753,"Musculoskeletal Transplant Foundation, Inc., dba MTF Biologics",Jessup,Pennsylvania,18434,United States,41.47296584660194,-75.5673894592233,"Jessup, Lackawanna County, Pennsylvania, 18434, United States","18434 , Jessup , Pennsylvania"
754,NAO Enterprises Corp.,Pembroke Pines,Florida,33024,United States,26.02301595547893,-80.24601649501916,"Pembroke Pines, Broward County, Florida, 33024, United States","33024 , Pembroke Pines , Florida"
755,NM FRM Andrology Services North,Highland Park,Illinois,60035,United States,42.17870840632023,-87.80536878174158,"Highland Park, Lake County, Illinois, 60035, United States","60035 , Highland Park , Illinois"
756,NM FRM Andrology Services West,Oakbrook Terrace,Illinois,60181,United States,0.0,0.0,0,"60181 , Oakbrook Terrace , Illinois"
757,NYU Langone Reproductive Specialists of New York,Stony Brook,New York,11790,United States,40.9256538,-73.140943,"Stony Brook, Town of Brookhaven, Suffolk County, New York, United States","11790 , Stony Brook , New York"
758,Natera Inc,San Carlos,California,94070,United States,37.50392605421687,-122.26072208433736,"San Carlos, San Mateo County, California, 94070, United States","94070 , San Carlos , California"
759,National Ambulatory Surgery Center,Los Gatos,California,95032,United States,37.213697,-121.9821641,"California Province of the Society of Jesus Jesuit Center Library, College Avenue, Los Gatos, Santa Clara County, California, 95030, United States","95032 , Los Gatos , California"
760,National Jewish Health,Denver,Colorado,80206,United States,39.730556306054055,-104.95182971915315,"Denver, Colorado, 80206, United States","80206 , Denver , Colorado"
761,Nebraska Organ Recovery System d.b.a. Live On Nebraska,Omaha,Nebraska,68105,United States,41.245167887826085,-95.96223903065216,"Omaha, Douglas County, Nebraska, 68105, United States","68105 , Omaha , Nebraska"
762,Nevada Donor Network Inc,Las Vegas,Nevada,89104,United States,36.1525973864486,-115.125175667757,"Las Vegas, Clark County, Nevada, 89104, United States","89104 , Las Vegas , Nevada"
763,"Nevada Fertility Institute, LLC",Las Vegas,Nevada,89113,United States,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States","89113 , Las Vegas , Nevada"
764,New Directions Fertility Center,Gilbert,Arizona,85295,United States,33.302598810211265,-111.7375930725352,"Gilbert, Maricopa County, Arizona, 85295, United States","85295 , Gilbert , Arizona"
765,New England Donor Services,Waltham,Massachusetts,2451,United States,42.3756401,-71.2358004,"Waltham, Middlesex County, Massachusetts, United States","2451 , Waltham , Massachusetts"
766,New England Fertility Institute,Stamford,Connecticut,6905,United States,41.0534302,-73.5387341,"Stamford, Fairfield County, Connecticut, United States","6905 , Stamford , Connecticut"
767,"New Jersey Organ & Tissue Sharing Network, Inc.",Edison,New Jersey,8837,United States,40.538457,-74.39450186737218,"Edison, Middlesex County, New Jersey, United States","8837 , Edison , New Jersey"
768,New Jersey Organ and Tissue Sharing Network Inc.,New Providence,New Jersey,7974,United States,40.6984348,-74.4015405,"New Providence, Union County, New Jersey, 07974, United States","7974 , New Providence , New Jersey"
769,New Mexico Lions Eye Bank,Albuquerque,New Mexico,87106,United States,35.21287095,-106.71324849574629,"Joe M. Lucero Hillside, Albuquerque, Bernalillo County, New Mexico, United States","87106 , Albuquerque , New Mexico"
770,New World Medical Inc,Rancho Cucamonga,California,91730,United States,34.103976854949494,-117.5931209338384,"Rancho Cucamonga, San Bernardino County, California, 91730, United States","91730 , Rancho Cucamonga , California"
771,New York Blood Center Inc,Saint Paul,Minnesota,55114,United States,44.964763467870725,-93.19558401539923,"Saint Anthony Park, Saint Paul, Ramsey County, Minnesota, 55114, United States","55114 , Saint Paul , Minnesota"
772,"New York Blood Center, Inc.",Long Island City,New York,11101,United States,40.74694925,-73.94742215748884,"New York Central Korean SDA Church, 45-11, 21st Street, Long Island City, Queens, City of New York, New York, 11101, United States","11101 , Long Island City , New York"
773,New York Cryo,Great Neck,New York,11021,United States,40.78677830502197,-73.72719588694288,"Village of Great Neck Plaza, Town of North Hempstead, Nassau County, New York, 11021, United States","11021 , Great Neck , New York"
774,New York Presbyterian Hospital Weil Cornell  Medical College,New York,New York,10021,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10021 , New York , New York"
775,New York University Fertility Center,New York,New York,10016,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10016 , New York , New York"
776,New York University Langone Fertility Center,New York,New York,10001,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10001 , New York , New York"
777,"Newport Beach IVF, LLC dba Ovation Fertility",Newport Beach,California,92663,United States,33.620142173448954,-117.92814826259163,"Newport Heights, Newport Beach, Orange County, California, 92663, United States","92663 , Newport Beach , California"
778,Newton-Wellesley Hospital,Newton,Massachusetts,2462,United States,42.235359,-71.826098,"Newton, Worcester, Worcester County, Massachusetts, 01603, United States","2462 , Newton , Massachusetts"
779,Nobel Biocare Usa Llc,Yorba Linda,California,92887,United States,33.88073601841341,-117.74294676955034,"Yorba Linda, Orange County, California, 92887, United States","92887 , Yorba Linda , California"
780,Norm Biologics Inc.,Miami,Florida,33166,United States,25.822887487413503,-80.30494796518731,"Miami Springs, Miami-Dade County, Florida, 33166, United States","33166 , Miami , Florida"
781,"North American Cryobank, Inc.",Boise,Idaho,83705,United States,43.587533024484735,-116.22715413036784,"Boise, Ada County, Idaho, 83705, United States","83705 , Boise , Idaho"
782,North Carolina Center for Reproductive Medicine Inc (NCCRM),Cary,North Carolina,27518,United States,35.7375791,-78.7866692,"North Carolina Center for Reproductive Medicine, 400-200, Ashville Avenue, Cary, Wake County, North Carolina, 27518, United States","27518 , Cary , North Carolina"
783,"North Carolina Eye Bank, Inc. dba Miracles in Sight",Winston Salem,North Carolina,27103,United States,36.06391108983254,-80.30756845538278,"Winston-Salem, Forsyth County, North Carolina, 27103, United States","27103 , Winston Salem , North Carolina"
784,North Houston Center for Reproductive Medicine dba Hart Fertility Center,Shenandoah,Texas,77384,United States,32.900135,-96.014949,"Shenandoah, West Tawakoni, Hunt County, Texas, United States","77384 , Shenandoah , Texas"
785,North Hudson IVF Center for Fertility & Gynecology P.C.,Englewood Cliffs,New Jersey,7632,United States,40.8853773,-73.9523597,"Englewood Cliffs, Bergen County, New Jersey, 07632, United States","7632 , Englewood Cliffs , New Jersey"
786,"North Shore Fertility, SC",Skokie,Illinois,60076,United States,42.03981885213483,-87.73509260434457,"Skokie, Niles Township, Cook County, Illinois, 60076, United States","60076 , Skokie , Illinois"
787,"North Texas Male Infertility Center, P.A.",Frisco,Texas,75034,United States,33.13941946434245,-96.84132154060018,"Frisco, Collin County, Texas, 75034, United States","75034 , Frisco , Texas"
788,NorthState Surgical Devices LLC,Raleigh,North Carolina,27612,United States,35.846488655433795,-78.69680267945205,"Raleigh, Wake County, North Carolina, 27612, United States","27612 , Raleigh , North Carolina"
789,Northeastern Reproductive Medicine PLLC,Colchester,Vermont,5446,United States,44.5470092,-73.15461,"Colchester, Chittenden County, Vermont, United States","5446 , Colchester , Vermont"
790,Northern California Community Blood Bank,Eureka,California,95501,United States,40.79585867609255,-124.15655772082262,"Eureka, Humboldt County, California, 95501, United States","95501 , Eureka , California"
791,Northern California Fertility Medical Center,Sacramento,California,95841,United States,38.65411456590039,-121.3553032724138,"Sacramento County, California, 95841, United States","95841 , Sacramento , California"
792,Northside Hospital - Blood Bank,Atlanta,Georgia,30342,United States,33.7489924,-84.3902644,"Atlanta, Fulton County, Georgia, United States","30342 , Atlanta , Georgia"
793,Northside Hospital Cherokee,Canton,Georgia,30115,United States,34.2367621,-84.4907621,"Canton, Cherokee County, Georgia, United States","30115 , Canton , Georgia"
794,Northwell Health Fertility,Manhasset,New York,11030,United States,40.79510870417591,-73.68814144537387,"Manhasset, Town of North Hempstead, Nassau County, New York, 11030, United States","11030 , Manhasset , New York"
795,Northwell Health Fertility NYC,New York,New York,10065,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10065 , New York , New York"
796,Northwell Health Laboratories,Little Neck,New York,11362,United States,40.7620463,-73.7381874,"Little Neck, Queens County, City of New York, New York, 11362, United States","11362 , Little Neck , New York"
797,Northwest Fertility Center,Portland,Oregon,97201,United States,45.5085052893776,-122.692743946722,"Southwest Hills, Portland, Multnomah County, Oregon, 97201, United States","97201 , Portland , Oregon"
798,Northwestern Medicine,Chicago,Illinois,60611,United States,41.8949892729885,-87.6226382045977,"Near North Side, Chicago, Cook County, Illinois, 60611, United States","60611 , Chicago , Illinois"
799,Northwestern Medicine Central DuPage Hospital,Winfield,Illinois,60190,United States,41.87505980194175,-88.15121032718446,"Winfield, DuPage County, Illinois, 60190, United States","60190 , Winfield , Illinois"
800,"Novartis Gene Therapies, Inc.",San Diego,California,92121,United States,32.900813062685096,-117.19246019723596,"San Diego, San Diego County, California, 92121, United States","92121 , San Diego , California"
801,Novus Surgical Solutions LLC,Lancaster,Pennsylvania,17601,United States,40.0726070131379,-76.32322849989143,"Lancaster County, Pennsylvania, 17601, United States","17601 , Lancaster , Pennsylvania"
802,"NuTech Spine, Inc.",Birmingham,Alabama,35223,United States,33.5206824,-86.8024326,"Birmingham, Jefferson County, Alabama, United States","35223 , Birmingham , Alabama"
803,"NuVasive, Inc",Memphis,Tennessee,38118,United States,35.060531671810466,-89.9095353197454,"Memphis, Shelby County, West Tennessee, Tennessee, 38118, United States","38118 , Memphis , Tennessee"
804,Nutek Bravo LLC,Hayward,California,94545,United States,37.641352373958334,-122.11358944270832,"Hayward, Alameda County, California, 94545, United States","94545 , Hayward , California"
805,Nvision Biomedical Technologies Inc,San Antonio,Texas,78249,United States,29.56857722407504,-98.61441590932778,"San Antonio, Bexar County, Texas, 78249, United States","78249 , San Antonio , Texas"
806,"O.N.E. SURG, INC.",Bradenton,Florida,34202,United States,27.4989278,-82.5748194,"Bradenton, Manatee County, Florida, United States","34202 , Bradenton , Florida"
807,OC Fertility / Orange County Fertility,Newport Beach,California,92660,United States,33.63216492475682,-117.87771778237632,"Newport Beach, Orange County, California, 92660, United States","92660 , Newport Beach , California"
808,"OCO Biomedical, Inc.",Albuquerque,New Mexico,87113,United States,35.21287095,-106.71324849574629,"Joe M. Lucero Hillside, Albuquerque, Bernalillo County, New Mexico, United States","87113 , Albuquerque , New Mexico"
809,OM Healthcare Logistics OMo3,Louisville,Kentucky,40228,United States,38.13846598431231,-85.62980681411652,"Louisville, Jefferson County, Kentucky, 40228, United States","40228 , Louisville , Kentucky"
810,ORM Fertility LLC,Bellevue,Washington,98004,United States,47.62570301102088,-122.20307285533644,"Bellevue, King County, Washington, 98004, United States","98004 , Bellevue , Washington"
811,"ORM Fertility, LLC",Portland,Oregon,97225,United States,45.5400696,-122.6282258,"Grant Park, Portland, Multnomah County, Oregon, United States","97225 , Portland , Oregon"
812,ORTHOLOGIC LLC,Birmingham,Alabama,35243,United States,33.48629325,-86.78168366983525,"Alabama Wilds, Birmingham, Jefferson County, Alabama, United States","35243 , Birmingham , Alabama"
813,OU Health Reproductive Medicine Lab,Oklahoma City,Oklahoma,73104,United States,35.4732339903125,-97.5016976615625,"Oklahoma City, Oklahoma County, Oklahoma, 73104, United States","73104 , Oklahoma City , Oklahoma"
814,"Odessa Fertility Lab, Inc",Odessa,Texas,79761,United States,31.85457283284672,-102.3521288540146,"Odessa, Ector County, Texas, 79761, United States","79761 , Odessa , Texas"
815,Ohio Fertility Providers LLC,Cincinnati,Ohio,45209,United States,39.1516452876,-84.4310678316,"Cincinnati, Hamilton County, Ohio, 45209, United States","45209 , Cincinnati , Ohio"
816,Ohio Reproductive Medicine Inc,Columbus,Ohio,43215,United States,39.97019849205298,-83.00356617678808,"Columbus, Franklin County, Ohio, 43215, United States","43215 , Columbus , Ohio"
817,Oklahoma Blood Institute,Oklahoma City,Oklahoma,73104,United States,35.4732339903125,-97.5016976615625,"Oklahoma City, Oklahoma County, Oklahoma, 73104, United States","73104 , Oklahoma City , Oklahoma"
818,Oklahoma Lions Eye Bank,Oklahoma City,Oklahoma,73105,United States,35.507011178,-97.5027095156,"Oklahoma City, Oklahoma County, Oklahoma, 73105, United States","73105 , Oklahoma City , Oklahoma"
819,Old Dominion Eye Foundation Northern Virginia Branch,Manassas,Virginia,20110,United States,38.75857908249103,-77.47598759981524,"Manassas, Virginia, 20110, United States","20110 , Manassas , Virginia"
820,Old School Medical LLC,Summit,Illinois,60501,United States,41.7833176054878,-87.8067385457317,"Summit, Lyons Township, Cook County, Illinois, 60501, United States","60501 , Summit , Illinois"
821,Oliver Stanbery Orthopedics LLC,Louisville,Kentucky,40223,United States,38.25325909885038,-85.55736807643287,"Louisville, Jefferson County, Kentucky, 40223, United States","40223 , Louisville , Kentucky"
822,Olympia Women's Health,Olympia,Washington,98502,United States,47.0487959,-122.9010134,"Washington Street Northeast, Olympia, Thurston County, Washington, 98504, United States","98502 , Olympia , Washington"
823,"Omnia Biologix, LLC",Morgantown,West Virginia,26508,United States,39.6582032,-79.84895492016241,"West Virginia Geological and Economic Survey, 1, Mont Chateau Road, Cheat Lake, Morgantown, Monongalia County, West Virginia, 26508, United States","26508 , Morgantown , West Virginia"
824,One Legacy,Los Angeles,California,90012,United States,33.9419393,-118.43808037530732,"LAX El Segundo Dunes Preserve, Playa del Rey, Los Angeles, Los Angeles County, California, United States","90012 , Los Angeles , California"
825,Onelegacy,Bakersfield,California,93309,United States,35.340260697979794,-119.05687612929296,"Bakersfield, Kern County, California, 93309, United States","93309 , Bakersfield , California"
826,"Operative Innovations, LLC",San Antonio,Texas,78228,United States,29.459650123665483,-98.56912534448398,"San Antonio, Bexar County, Texas, 78228, United States","78228 , San Antonio , Texas"
827,"Oregon Fertility Institute, LLC",Portland,Oregon,97223,United States,45.5400696,-122.6282258,"Grant Park, Portland, Multnomah County, Oregon, United States","97223 , Portland , Oregon"
828,Oregon Health & Science University,Portland,Oregon,97239,United States,45.4964644,-122.68287917483792,"Portland VA Medical Center, Terwilliger Trail, Marquam Hill, Homestead, Portland, Multnomah County, Oregon, 97239, United States","97239 , Portland , Oregon"
829,Organ Procurement Agency of Michigan,Ann Arbor,Michigan,48108,United States,42.237770056612526,-83.7205163035267,"Ann Arbor, Washtenaw County, Michigan, 48108, United States","48108 , Ann Arbor , Michigan"
830,Organogenesis Inc.,Vestavia Hills,Alabama,35216,United States,33.41961499549114,-86.79021291304348,"Vestavia Hills, Jefferson County, Alabama, 35216, United States","35216 , Vestavia Hills , Alabama"
831,Orion Ortho,Las Vegas,Nevada,89148,United States,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States","89148 , Las Vegas , Nevada"
832,"Ortho Pros, Inc.",Littleton,Colorado,80123,United States,39.61002140979381,-105.04687310257732,"Littleton, Arapahoe County, Colorado, 80123, United States","80123 , Littleton , Colorado"
833,"OrthoCarolina Research Institute, Inc.",Charlotte,North Carolina,28207,United States,35.349542150000005,-80.86434492512674,"North Carolina Department of Transportation, Northlake, Charlotte, Mecklenburg County, North Carolina, United States","28207 , Charlotte , North Carolina"
834,"OrthoPros, Inc. c/o Gabel Distributors",Las Vegas,Nevada,89118,United States,36.15629765,-115.22797910962709,"Nevada Department of Health & Human Services - Desert Regional Center, Charleston Heights, Las Vegas, Clark County, Nevada, United States","89118 , Las Vegas , Nevada"
835,OrthoSport Surgical Inc.,Roseville,California,95678,United States,38.74787810900901,-121.30880982252252,"Roseville, Placer County, California, 95678, United States","95678 , Roseville , California"
836,"Orthobone, Inc.",San Juan,Puerto Rico,918,United States,-26.7982582,-55.0228553,"San Juan, Citrex, Puerto Rico, Municipio de Puerto Rico, Departamento Libertador General San Martín, Misiones, 3331, Argentina","918 , San Juan , Puerto Rico"
